mes,banco,rango_orden,rango_monto,suma_tasa_credito,total_creditos,registros_fuente,fecha_minima,fecha_maxima,tasa_ponderada
2025-09,Banco Falabella,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,133808.53,5620,1948,2025-09-05,2025-09-26,23.809346975088967
2025-09,Banco Falabella,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,138026.6,5870,2255,2025-09-05,2025-09-26,23.51390119250426
2025-09,Banco Falabella,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,39777.1,1875,1058,2025-09-05,2025-09-26,21.21445333333333
2025-09,Banco Falabella,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,15690.67,809,542,2025-09-05,2025-09-26,19.395142150803462
2025-09,Banco Falabella,6,Mayor a 100 SMLMV,145.37,9,9,2025-09-05,2025-09-26,16.15222222222222
2025-09,Banco GNB Sudameris,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,34.13,2,2,2025-09-12,2025-09-19,17.065
2025-09,Banco GNB Sudameris,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,33.34,2,2,2025-09-05,2025-09-12,16.67
2025-09,Banco GNB Sudameris,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,48.06,3,3,2025-09-05,2025-09-19,16.02
2025-09,Banco GNB Sudameris,6,Mayor a 100 SMLMV,30.62,2,2,2025-09-05,2025-09-26,15.31
2025-09,Banco Mundo Mujer,1,Menor o igual a 3 SMLMV,96271.59,3856,2317,2025-09-05,2025-09-26,24.96669865145228
2025-09,Banco Mundo Mujer,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,58591.51,2346,1242,2025-09-05,2025-09-26,24.975068201193523
2025-09,Banco Mundo Mujer,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,20611.43,827,571,2025-09-05,2025-09-26,24.923131801692865
2025-09,Banco Mundo Mujer,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,3058.69,123,114,2025-09-05,2025-09-26,24.86739837398374
2025-09,Banco Popular,1,Menor o igual a 3 SMLMV,24.74,1,1,2025-09-19,2025-09-19,24.74
2025-09,Banco Popular,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,46.769999999999996,2,2,2025-09-05,2025-09-26,23.384999999999998
2025-09,Banco Popular,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,145.24,6,6,2025-09-05,2025-09-26,24.206666666666667
2025-09,Banco Popular,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,21.9,1,1,2025-09-19,2025-09-19,21.9
2025-09,Banco Popular,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,46.849999999999994,2,2,2025-09-26,2025-09-26,23.424999999999997
2025-09,Banco Santander,1,Menor o igual a 3 SMLMV,4.5,1,1,2025-09-26,2025-09-26,4.5
2025-09,Banco Santander,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,16.76,1,1,2025-09-05,2025-09-05,16.76
2025-09,Banco Santander,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,13.5,3,3,2025-09-26,2025-09-26,4.5
2025-09,Banco Santander,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,4.5,1,1,2025-09-26,2025-09-26,4.5
2025-09,Banco Santander,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,4.5,1,1,2025-09-26,2025-09-26,4.5
2025-09,Banco Serfinanza,1,Menor o igual a 3 SMLMV,874.4,45,42,2025-09-05,2025-09-26,19.43111111111111
2025-09,Banco Serfinanza,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2287.96,114,100,2025-09-05,2025-09-26,20.069824561403507
2025-09,Banco Serfinanza,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2011.74,108,88,2025-09-05,2025-09-26,18.627222222222223
2025-09,Banco Serfinanza,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1329.64,82,68,2025-09-05,2025-09-26,16.215121951219512
2025-09,Banco Serfinanza,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,969.6600000000001,66,64,2025-09-05,2025-09-26,14.691818181818183
2025-09,Banco Serfinanza,6,Mayor a 100 SMLMV,50.2,4,4,2025-09-05,2025-09-12,12.55
2025-09,Banco Unión,1,Menor o igual a 3 SMLMV,124.5,5,5,2025-09-05,2025-09-26,24.9
2025-09,Banco Unión,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,124.5,5,5,2025-09-19,2025-09-26,24.9
2025-09,Banco Unión,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,124.5,5,5,2025-09-05,2025-09-19,24.9
2025-09,Banco Unión,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,49.8,2,2,2025-09-19,2025-09-19,24.9
2025-09,Banco de Bogotá,1,Menor o igual a 3 SMLMV,388286.96,15915,5161,2025-09-05,2025-09-26,24.39754696826893
2025-09,Banco de Bogotá,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,253686.68,10537,3558,2025-09-05,2025-09-26,24.07579766536965
2025-09,Banco de Bogotá,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,169893.85,7215,2504,2025-09-05,2025-09-26,23.547311157311157
2025-09,Banco de Bogotá,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,64305.89,2961,1439,2025-09-05,2025-09-26,21.717625802093888
2025-09,Banco de Bogotá,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,44014.57,2380,1303,2025-09-05,2025-09-26,18.49351680672269
2025-09,Banco de Bogotá,6,Mayor a 100 SMLMV,3202.82,236,153,2025-09-05,2025-09-26,13.57127118644068
2025-09,Banco de Occidente,1,Menor o igual a 3 SMLMV,440.67,20,20,2025-09-05,2025-09-26,22.0335
2025-09,Banco de Occidente,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1654.66,79,72,2025-09-05,2025-09-26,20.945063291139242
2025-09,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,6234.02,293,178,2025-09-05,2025-09-26,21.27651877133106
2025-09,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,10591.31,513,251,2025-09-05,2025-09-26,20.645828460038985
2025-09,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,25094.99,1333,500,2025-09-05,2025-09-26,18.825948987246814
2025-09,Banco de Occidente,6,Mayor a 100 SMLMV,4743.25,280,139,2025-09-05,2025-09-26,16.94017857142857
2025-09,Bancolombia,1,Menor o igual a 3 SMLMV,137674.31,6113,1908,2025-09-05,2025-09-26,22.521562244397185
2025-09,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,216858.56,9777,3560,2025-09-05,2025-09-26,22.180480720057275
2025-09,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,236498.25,11024,3786,2025-09-05,2025-09-26,21.453034288824384
2025-09,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,160504.94,7899,2219,2025-09-05,2025-09-26,20.319653120648184
2025-09,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,135767.5,7201,2675,2025-09-05,2025-09-26,18.853978614081377
2025-09,Bancolombia,6,Mayor a 100 SMLMV,7978.8099999999995,490,306,2025-09-05,2025-09-26,16.283285714285714
2025-09,Bancoomeva,1,Menor o igual a 3 SMLMV,539.5,25,25,2025-09-05,2025-09-26,21.58
2025-09,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1748.34,82,79,2025-09-05,2025-09-26,21.32121951219512
2025-09,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3923.33,192,167,2025-09-05,2025-09-26,20.434010416666666
2025-09,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,5333.32,270,228,2025-09-05,2025-09-26,19.753037037037036
2025-09,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,9527.73,531,440,2025-09-05,2025-09-26,17.942994350282486
2025-09,Bancoomeva,6,Mayor a 100 SMLMV,1372.8,86,81,2025-09-05,2025-09-26,15.962790697674418
2025-09,Coopcentral,1,Menor o igual a 3 SMLMV,22.0,1,1,2025-09-05,2025-09-05,22.0
2025-09,Coopcentral,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,95.0,5,5,2025-09-05,2025-09-19,19.0
2025-09,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,89.0,4,4,2025-09-05,2025-09-26,22.25
2025-09,Coopcentral,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,92.39,5,5,2025-09-12,2025-09-26,18.478
2025-09,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,70.39,4,4,2025-09-12,2025-09-26,17.5975
2025-09,Finandina,1,Menor o igual a 3 SMLMV,447.25,18,13,2025-09-05,2025-09-26,24.84722222222222
2025-09,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2977.04,124,66,2025-09-05,2025-09-26,24.008387096774193
2025-09,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3448.02,157,85,2025-09-05,2025-09-26,21.961910828025477
2025-09,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,5254.7300000000005,255,118,2025-09-05,2025-09-26,20.60678431372549
2025-09,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,1677.27,87,64,2025-09-05,2025-09-26,19.278965517241378
2025-09,Itaú,1,Menor o igual a 3 SMLMV,381.84999999999997,19,17,2025-09-05,2025-09-26,20.09736842105263
2025-09,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2214.93,112,77,2025-09-05,2025-09-26,19.776160714285712
2025-09,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,5385.7,281,148,2025-09-05,2025-09-26,19.166192170818505
2025-09,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,8627.23,455,209,2025-09-05,2025-09-26,18.960945054945054
2025-09,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,15994.12,893,450,2025-09-05,2025-09-26,17.910548712206047
2025-09,Itaú,6,Mayor a 100 SMLMV,3825.0,225,148,2025-09-05,2025-09-26,17.0
2025-09,Lulo Bank,1,Menor o igual a 3 SMLMV,68514.3,3203,1835,2025-09-05,2025-09-26,21.390665001561036
2025-09,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,35250.47,1626,870,2025-09-05,2025-09-26,21.679255842558426
2025-09,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,27492.06,1303,711,2025-09-05,2025-09-26,21.099048349961627
2025-09,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,12418.55,605,336,2025-09-05,2025-09-26,20.526528925619832
2025-09,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2295.65,111,79,2025-09-05,2025-09-26,20.681531531531533
2025-10,BBVA Colombia,1,Menor o igual a 3 SMLMV,107979.3,4599,2049,2025-10-03,2025-10-31,23.478864970645795
2025-10,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,64910.1,2848,1340,2025-10-03,2025-10-31,22.791467696629212
2025-10,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,91436.95,4086,1732,2025-10-03,2025-10-31,22.378108174253548
2025-10,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,93795.91,4272,1764,2025-10-03,2025-10-31,21.955971441947565
2025-10,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,67892.11,3298,1586,2025-10-03,2025-10-31,20.58584293511219
2025-10,BBVA Colombia,6,Mayor a 100 SMLMV,867.04,43,38,2025-10-03,2025-10-31,20.163720930232557
2025-10,Banco AV Villas,1,Menor o igual a 3 SMLMV,7845.16,365,262,2025-10-03,2025-10-31,21.49358904109589
2025-10,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,17889.45,851,526,2025-10-03,2025-10-31,21.021680376028204
2025-10,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,28005.36,1432,775,2025-10-03,2025-10-31,19.5568156424581
2025-10,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,25353.26,1371,683,2025-10-03,2025-10-31,18.492530999270603
2025-10,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,30558.03,1770,845,2025-10-03,2025-10-31,17.264423728813558
2025-10,Banco AV Villas,6,Mayor a 100 SMLMV,3805.16,224,140,2025-10-03,2025-10-31,16.987321428571427
2025-10,Banco Agrario,1,Menor o igual a 3 SMLMV,1282.14,59,59,2025-10-03,2025-10-31,21.731186440677966
2025-10,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2910.02,134,134,2025-10-03,2025-10-31,21.716567164179104
2025-10,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,5244.35,242,236,2025-10-03,2025-10-31,21.67086776859504
2025-10,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2871.96,133,132,2025-10-03,2025-10-31,21.593684210526316
2025-10,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,1191.69,55,55,2025-10-03,2025-10-31,21.66709090909091
2025-10,Banco Agrario,6,Mayor a 100 SMLMV,86.4,4,4,2025-10-10,2025-10-31,21.6
2025-10,Banco Caja Social,1,Menor o igual a 3 SMLMV,50522.549999999996,2120,1581,2025-10-03,2025-10-31,23.83139150943396
2025-10,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,64393.37,2723,1849,2025-10-03,2025-10-31,23.647950789570327
2025-10,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,54792.29,2368,1533,2025-10-03,2025-10-31,23.13863597972973
